observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,G(CO_321:1000230),G(CO_321:1000230).date,L(CO_321:1000228),L(CO_321:1000228).date,NmieG(CO_321:1000238),NmieG(CO_321:1000238).date,NmieL(CO_321:1000243),NmieL(CO_321:1000243).date,NpainG(CO_321:1000237),NpainG(CO_321:1000237).date,NpainL(CO_321:1000242),NpainL(CO_321:1000242).date,NpateG(CO_321:1000236),NpateG(CO_321:1000236).date,NpateL(CO_321:1000241),NpateL(CO_321:1000241).date,NtotG(CO_321:1000239),NtotG(CO_321:1000239).date,NtotL(CO_321:1000244),NtotL(CO_321:1000244).date,P(CO_321:1000227),P(CO_321:1000227).date,P/L(CO_321:1000229),P/L(CO_321:1000229).date,W(CO_321:1000226),W(CO_321:1000226).date,dur(CO_321:1000216),dur(CO_321:1000216).date,hag(CO_321:1000231),hag(CO_321:1000231).date,prot(CO_321:1000070),prot(CO_321:1000070).date,ps(CO_321:1000220),ps(CO_321:1000220).date,volG(CO_321:1000240),volG(CO_321:1000240).date,volL(CO_321:1000245),volL(CO_321:1000245).date,zel(CO_321:1000222),zel(CO_321:1000222).date
RE07095itkt,2844220,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27266,https://doi.org/10.15454/PYG05B,RE07095,VIRTUAL_TRIAL,,,,,,,,treated,2009,NA,,NA,,NA,,,,NA,,,,NA,,,,NA,,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,,,NA,
RE07095itkfi,2844219,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27266,https://doi.org/10.15454/PYG05B,RE07095,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,NA,,,,NA,,,,NA,,,,NA,,,,,,,,NA,,NA,,NA,,NA,,,,NA,,,
CF07143itkt,2844242,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27792,https://doi.org/10.15454/NZODZY,CF07143,VIRTUAL_TRIAL,,,,,,,,treated,2009,NA,,NA,,NA,,,,NA,,,,NA,,,,NA,,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,,,NA,
CF07143itkfi,2844241,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27792,https://doi.org/10.15454/NZODZY,CF07143,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,NA,,,,NA,,,,NA,,,,NA,,,,,,,,NA,,NA,,NA,,NA,,,,NA,,,
DI09016itkfi,2844275,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27313,https://doi.org/10.15454/SGNING,DI09016,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,100,,,,"63,8",,,,"80,8",,,,"244,5",,,,,,,,64,,421,,"12,3",,"75,9",,,,1650,,,
DI09016itkt,2844276,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27313,https://doi.org/10.15454/SGNING,DI09016,VIRTUAL_TRIAL,,,,,,,,treated,2009,NA,,NA,,NA,,,,NA,,,,NA,,,,NA,,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,,,NA,
CF08106itkt,2844274,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27311,https://doi.org/10.15454/4DNWV7,CF08106,VIRTUAL_TRIAL,,,,,,,,treated,2009,NA,,NA,,NA,,,,NA,,,,NA,,,,NA,,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,,,NA,
CF08106itkfi,2844273,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27311,https://doi.org/10.15454/4DNWV7,CF08106,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,100,,,,"59,2",,,,"88,5",,,,"247,8",,,,,,,,60,,471,,"12,2",,"76,7",,,,1650,,,
CF08137itkt,2844200,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27312,https://doi.org/10.15454/CPWBIX,CF08137,VIRTUAL_TRIAL,,,,,,,,treated,2009,NA,,NA,,NA,,,,NA,,,,NA,,,,NA,,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,,,NA,
CF08137itkfi,2844199,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27312,https://doi.org/10.15454/CPWBIX,CF08137,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,100,,,,"62,2",,,,97,,,,"259,2",,,,,,,,76,,381,,"12,6",,"75,2",,,,1900,,,
EM08223itkt,2844248,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27314,https://doi.org/10.15454/NY4WWG,EM08223,VIRTUAL_TRIAL,,,,,,,,treated,2009,NA,,NA,,NA,,,,NA,,,,NA,,,,NA,,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,,,NA,
EM08223itkfi,2844247,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27314,https://doi.org/10.15454/NY4WWG,EM08223,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,100,,,,"36,5",,,,"63,5",,,,200,,,,,,,,18,,388,,"12,3",,"72,9",,,,1500,,,
CF08049itkfi,2844265,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27797,https://doi.org/10.15454/II6X3N,CF08049,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,100,,,,"65,4",,,,97,,,,"262,4",,,,,,,,65,,430,,"12,4",,"76,2",,,,1780,,,
CF08049itkt,2844266,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27797,https://doi.org/10.15454/II6X3N,CF08049,VIRTUAL_TRIAL,,,,,,,,treated,2009,NA,,NA,,NA,,,,NA,,,,NA,,,,NA,,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,,,NA,
CF08084itkt,2844238,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27798,https://doi.org/10.15454/XZ94CU,CF08084,VIRTUAL_TRIAL,,,,,,,,treated,2009,NA,,NA,,NA,,,,NA,,,,NA,,,,NA,,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,,,NA,
CF08084itkfi,2844237,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27798,https://doi.org/10.15454/XZ94CU,CF08084,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,100,,,,"60,8",,,,"88,5",,,,"249,2",,,,,,,,66,,408,,"12,5",,"75,8",,,,1700,,,
EM07117itkfi,2844193,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27820,https://doi.org/10.15454/3AQJN1,EM07117,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,NA,,,,NA,,,,NA,,,,NA,,,,,,,,NA,,NA,,NA,,NA,,,,NA,,,
EM07117itkt,2844194,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27820,https://doi.org/10.15454/3AQJN1,EM07117,VIRTUAL_TRIAL,,,,,,,,treated,2009,NA,,NA,,NA,,,,NA,,,,NA,,,,NA,,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,,,NA,
Soissonsitkt,2844258,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,treated,2009,"24,4",,121,,91,,,,72,,,,83,,,,246,,,,70,,"0,58",,286,,NA,,385,,13,,"80,2",,1793,,,,42,
Soissonsitkfi,2844257,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,100,,,,"63,6",,,,"88,5",,,,"252,1",,,,,,,,65,,394,,"12,7",,"76,2",,,,1870,,,
CF08029itkt,2844204,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27796,https://doi.org/10.15454/9MSP5Q,CF08029,VIRTUAL_TRIAL,,,,,,,,treated,2009,NA,,NA,,NA,,,,NA,,,,NA,,,,NA,,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,,,NA,
CF08029itkfi,2844203,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27796,https://doi.org/10.15454/9MSP5Q,CF08029,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,100,,,,"36,5",,,,"88,1",,,,"224,6",,,,,,,,66,,410,,"11,9",,"78,2",,,,1500,,,
DI09005itkt,2844222,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27809,https://doi.org/10.15454/VX6AQV,DI09005,VIRTUAL_TRIAL,,,,,,,,treated,2009,NA,,NA,,NA,,,,NA,,,,NA,,,,NA,,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,,,NA,
DI09005itkfi,2844221,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27809,https://doi.org/10.15454/VX6AQV,DI09005,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,100,,,,57,,,,"88,5",,,,"245,5",,,,,,,,33,,396,,"11,6",,"72,6",,,,1650,,,
DI09018itkt,2844180,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27813,https://doi.org/10.15454/G5QB1J,DI09018,VIRTUAL_TRIAL,,,,,,,,treated,2009,NA,,NA,,NA,,,,NA,,,,NA,,,,NA,,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,,,NA,
DI09018itkfi,2844179,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27813,https://doi.org/10.15454/G5QB1J,DI09018,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,91,,,,"64,3",,,,"77,8",,,,233,,,,,,,,65,,441,,"12,3",,"74,6",,,,1780,,,
CF08109itkt,2844260,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27799,https://doi.org/10.15454/G9QV0Y,CF08109,VIRTUAL_TRIAL,,,,,,,,treated,2009,NA,,NA,,NA,,,,NA,,,,NA,,,,NA,,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,,,NA,
CF08109itkfi,2844259,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27799,https://doi.org/10.15454/G9QV0Y,CF08109,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,100,,,,67,,,,"91,5",,,,"258,5",,,,,,,,24,,396,,"12,2",,"77,4",,,,1500,,,
EM06017itkfi,2844177,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27814,https://doi.org/10.15454/ZBYAJC,EM06017,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,NA,,,,NA,,,,NA,,,,NA,,,,,,,,NA,,NA,,NA,,NA,,,,NA,,,
EM06017itkt,2844178,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27814,https://doi.org/10.15454/ZBYAJC,EM06017,VIRTUAL_TRIAL,,,,,,,,treated,2009,NA,,NA,,NA,,,,NA,,,,NA,,,,NA,,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,,,NA,
EM08221itkt,2844198,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27823,https://doi.org/10.15454/PMYYDQ,EM08221,VIRTUAL_TRIAL,,,,,,,,treated,2009,NA,,NA,,NA,,,,NA,,,,NA,,,,NA,,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,,,NA,
EM08221itkfi,2844197,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27823,https://doi.org/10.15454/PMYYDQ,EM08221,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,91,,,,32,,,,"42,8",,,,"165,8",,,,,,,,16,,399,,"12,6",,"69,7",,,,1500,,,
DI09023itkfi,2844201,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27904,https://doi.org/10.15454/ICRTTK,DI09023,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,100,,,,"54,4",,,,94,,,,"248,4",,,,,,,,12,,409,,"11,9",,"78,4",,,,1750,,,
DI09023itkt,2844202,BTH_Lusignan_2009_TECH,BTH_Lusignan_2009_TECH,27904,https://doi.org/10.15454/ICRTTK,DI09023,VIRTUAL_TRIAL,,,,,,,,treated,2009,NA,,NA,,NA,,,,NA,,,,NA,,,,NA,,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,,,NA,
