observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,water_regime,season,FFLW_D20deg(MIPO:0000024),FFLW_D20deg(MIPO:0000024).date,GN(MIPO:0000017),GN(MIPO:0000017).date,GY_Adj_tha(MIPO:0000018),GY_Adj_tha(MIPO:0000018).date,KW(MIPO:0000012),KW(MIPO:0000012).date,MFLW_D20deg(MIPO:0000025),MFLW_D20deg(MIPO:0000025).date,Psi_Fill(EIPO:0000003),Psi_Fill(EIPO:0000003).date,Psi_Flo(EIPO:0000003),Psi_Flo(EIPO:0000003).date,Ri_Early(EIPO:0000002),Ri_Early(EIPO:0000002).date,Ri_Fill(EIPO:0000002),Ri_Fill(EIPO:0000002).date,Ri_Flo(EIPO:0000002),Ri_Flo(EIPO:0000002).date,Tmax_Early(EIPO:0000005),Tmax_Early(EIPO:0000005).date,Tmax_Fill(EIPO:0000005),Tmax_Fill(EIPO:0000005).date,Tmax_Flo(EIPO:0000005),Tmax_Flo(EIPO:0000005).date,Tnight_Early(EIPO:0000001),Tnight_Early(EIPO:0000001).date,Tnight_Fill(EIPO:0000001),Tnight_Fill(EIPO:0000001).date,Tnight_Flo(EIPO:0000001),Tnight_Flo(EIPO:0000001).date,plant_height(MIPO:0000006),plant_height(MIPO:0000006).date,tassel_height(MIPO:0000014),tassel_height(MIPO:0000014).date
3051water_regimewatered,3339144,Kar13,KWS Karlsruhe 2013,127450,https://doi.org/10.15454/ETLUFX,PHG83_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,243.8155371544,,333.9667236638,,4045.8501563651,,66.5585537474,,65.7011767554,,-33.0056751582,,-100.1979232804,,367.668,,893.509,,166.435,,28.9193044534,,24.4728482133,,33.7084277117,,15.9742113095,,13.758673136,,19.816,,285.2805285264,,124.7380200192,
3022water_regimewatered,3339116,Kar13,KWS Karlsruhe 2013,127421,https://doi.org/10.15454/RFTVJ3,F1808_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,237.6093864844,,302.7492826864,,2820.8196043476,,66.0315167516,,63.4997501866,,-35.0542377031,,-99.6836929563,,298.483,,930.726,,122.899,,28.8116350051,,24.7131255897,,33.6941733531,,15.9879540598,,13.8884789613,,19.6759722222,,283.9421004718,,132.9039604653,
3114water_regimerainfed,3338956,Kar13,KWS Karlsruhe 2013,127508,https://doi.org/10.15454/TB90FE,EC140_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,226.7860323567,,286.7212150712,,4098.03314042,,63.7287098988,,62.5934945847,,-44.1460427758,,-56.1739173789,,323.431,,930.726,,170.933,,28.920346035,,24.7131255897,,33.8239960559,,15.9810751029,,13.8884789613,,19.9342222222,,,,103.4743195626,
3039water_regimewatered,3339133,Kar13,KWS Karlsruhe 2013,127438,https://doi.org/10.15454/CCDUCG,PHG39_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,231.2037336674,,316.5896988248,,3649.0295468068,,68.62944198,,68.6663771758,,-31.2200619966,,-99.960585901,,367.668,,850.951,,196.508,,28.9193044534,,24.1835253241,,33.9153324517,,15.9742113095,,13.569456932,,19.9492810458,,281.5277764347,,134.5433423094,
3116water_regimerainfed,3338958,Kar13,KWS Karlsruhe 2013,127510,https://doi.org/10.15454/I2LIRO,EC169_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,231.0715696342,,299.2745930303,,3416.6976191191,,66.1904653987,,63.9259769617,,-44.0394464843,,-58.0692975427,,323.431,,907.691,,140.62,,28.920346035,,24.7254754288,,33.5265156577,,15.9810751029,,13.868641474,,19.7629861111,,,,125.4286886689,
3053water_regimerainfed,3338900,Kar13,KWS Karlsruhe 2013,127452,https://doi.org/10.15454/XH5MEH,B107_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,261.927996156,,346.967184947,,3977.495282296,,68.3570052809,,67.4445349444,,-42.3291102538,,-68.9714814815,,386.322,,868.014,,179.445,,29.0233167227,,24.2971437897,,34.1128562829,,16.1251005747,,13.6556111709,,19.9056296296,,,,140.8794822308,
3118water_regimewatered,3339206,Kar13,KWS Karlsruhe 2013,127512,https://doi.org/10.15454/WY6RQU,EC242C_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,235.3679159307,,302.2802386138,,3068.1406958797,,63.3869862586,,61.1654392008,,-35.8276675165,,-100.8093395692,,323.431,,952.626,,149.033,,28.920346035,,24.7851849571,,34.0630047039,,15.9810751029,,13.9792340854,,19.8474603175,,278.8152460961,,117.5430222748,
3050water_regimewatered,3339143,Kar13,KWS Karlsruhe 2013,127449,https://doi.org/10.15454/X6F0EB,CO109_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,219.3371075523,,302.9264653081,,1685.9773240543,,60.9558993851,,62.0712373795,,-36.2859262996,,-95.1091374269,,205.299,,947.312,,202.98,,29.1092281619,,24.8532125657,,33.3044532531,,16.5098090278,,14.0028952763,,18.9032748538,,270.0546054892,,127.1996650441,
3119water_regimewatered,3339207,Kar13,KWS Karlsruhe 2013,127513,https://doi.org/10.15454/7R7CML,EC334_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,226.1536482954,,306.8844379333,,3436.6432188316,,67.0348648445,,66.6016642079,,-32.1253089066,,-97.0303949358,,249.711,,868.014,,191.93,,28.8719190863,,24.2971437897,,33.7092303044,,16.1646611111,,13.6556111709,,19.4571428571,,275.2506094572,,135.454547319,
3121water_regimewatered,3339209,Kar13,KWS Karlsruhe 2013,127515,https://doi.org/10.15454/BUYPKE,EP2008-22_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,234.3499551738,,337.7018220579,,2566.5559848958,,65.7291512842,,65.6457676243,,-33.0056751582,,-94.0599292616,,182.529,,893.509,,187.783,,28.8730829106,,24.4728482133,,33.2014220645,,16.4423128019,,13.758673136,,18.9141545894,,284.3876341558,,128.627017719,
3024water_regimewatered,3339118,Kar13,KWS Karlsruhe 2013,127423,https://doi.org/10.15454/M33T8W,LH38_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,217.6456938509,,323.1102390999,,2773.5182680121,,63.0185426318,,65.7720969869,,-33.0056751582,,-98.2571324144,,274.683,,893.509,,214.469,,28.9982460275,,24.4728482133,,33.5650172634,,16.1959775641,,13.758673136,,19.4698245614,,250.6571727796,,123.0498589539,
3122water_regimerainfed,3338964,Kar13,KWS Karlsruhe 2013,127516,https://doi.org/10.15454/I93CVI,EP67_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,229.0267040016,,304.9128578836,,2928.7669258126,,65.1172629701,,65.3022504479,,-42.9952906401,,-52.0797822548,,227.053,,887.19,,187.783,,29.0897212918,,24.5000944134,,33.3557420063,,16.4279055556,,13.7732157885,,19.1667195767,,,,125.5321339043,
3123water_regimewatered,3339211,Kar13,KWS Karlsruhe 2013,127517,https://doi.org/10.15454/NI7BTY,EP72_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,236.331247273,,219.3581303625,,2494.7026543324,,64.6816123095,,69.6779278849,,-31.2200619966,,-99.960585901,,367.668,,850.951,,230.341,,28.9193044534,,24.1835253241,,33.9153324517,,15.9742113095,,13.569456932,,19.9492810458,,286.1415905284,,128.4309778247,
3124water_regimewatered,3339212,Kar13,KWS Karlsruhe 2013,127518,https://doi.org/10.15454/VGU01X,EP77_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,230.9361498048,,238.1878717901,,2592.5752655219,,63.6254971267,,62.7888863874,,-35.0542377031,,-93.9134259259,,182.529,,930.726,,170.933,,28.8730829106,,24.7131255897,,33.2287169397,,16.4423128019,,13.8884789613,,18.9701587302,,273.2194268125,,130.7703113368,
3049water_regimerainfed,3338896,Kar13,KWS Karlsruhe 2013,127448,https://doi.org/10.15454/FVQLLZ,F7025_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,240.1932727112,,307.3498162816,,3269.4282558925,,64.9593624709,,65.686570243,,-42.9952906401,,-54.1837713675,,249.711,,887.19,,187.783,,28.8719190863,,24.5000944134,,33.4945873781,,16.1646611111,,13.7732157885,,19.3452777778,,,,110.6314438979,
3078water_regimewatered,3339168,Kar13,KWS Karlsruhe 2013,127474,https://doi.org/10.15454/GF4RQE,EP55_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,238.9571883761,,275.7984799514,,2716.1176969027,,65.7058945683,,67.2921688289,,-32.1253089066,,-98.2519146825,,274.683,,868.014,,213.278,,28.9982460275,,24.2971437897,,33.7868708417,,16.1959775641,,13.6556111709,,19.5810555556,,293.8552345632,,131.6295835062,
3057water_regimerainfed,3338904,Kar13,KWS Karlsruhe 2013,127456,https://doi.org/10.15454/6FDQYP,F712_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,277.771541605,,282.197734033,,4555.8529053313,,65.6552933671,,67.8175133808,,-42.3291102538,,-66.1982638889,,365.652,,868.014,,213.278,,28.7562746966,,24.2971437897,,33.9767815316,,15.9649434156,,13.6556111709,,19.9334027778,,,,148.2454781123,
3127water_regimerainfed,3338969,Kar13,KWS Karlsruhe 2013,127521,https://doi.org/10.15454/EJEGWP,EZ35_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,251.521181542,,286.5014065151,,4468.9178498116,,67.0156283667,,66.2571979479,,-42.9952906401,,-57.8893755935,,298.483,,893.509,,166.435,,28.8116350051,,24.4728482133,,33.6075791889,,15.9879540598,,13.758673136,,19.5259876543,,,,134.3719208821,
3058water_regimerainfed,3338905,Kar13,KWS Karlsruhe 2013,127457,https://doi.org/10.15454/OJMQGR,HMV5325_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,270.6474065115,,312.1263599321,,4103.0703902336,,66.7199828755,,65.7211343412,,-43.4294392011,,-59.9711035696,,321.036,,881.876,,166.435,,28.545282607,,24.567056131,,33.7170348581,,15.725090812,,13.7951002068,,19.7450326797,,,,141.1388275092,
3129water_regimerainfed,3338971,Kar13,KWS Karlsruhe 2013,127523,https://doi.org/10.15454/QQEUB4,EZ38_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,278.4277121726,,317.4198258801,,4273.4058256598,,69.9277616546,,68.0409644215,,-42.3291102538,,-64.0372800402,,347.579,,861.695,,158.695,,28.7445691495,,24.3224365922,,33.9568036568,,15.7997170782,,13.6689890957,,19.9776470588,,,,152.3153280418,
3026water_regimerainfed,3338874,Kar13,KWS Karlsruhe 2013,127425,https://doi.org/10.15454/ZEQFBU,UH250_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,242.8564426674,,314.7005078453,,3157.2482580903,,62.1496907746,,60.5551113352,,-46.0089119741,,-48.2072507123,,274.683,,948.015,,168.954,,28.9982460275,,24.9441149282,,34.4205008221,,16.1959775641,,14.0973638317,,19.6080740741,,,,122.1583370714,
3010water_regimerainfed,3338858,Kar13,KWS Karlsruhe 2013,127409,https://doi.org/10.15454/WBSYN7,F894_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,260.3754702733,,317.0279925919,,3891.1155649615,,69.5812791852,,68.8258027494,,-41.5892559663,,-68.0582590612,,367.668,,844.632,,175.758,,28.9193044534,,24.2076404511,,33.9153324517,,15.9742113095,,13.5818645059,,19.9492810458,,,,135.1563600623,
3131water_regimewatered,3339219,Kar13,KWS Karlsruhe 2013,127525,https://doi.org/10.15454/3VKPVB,W153R_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,217.1256817611,,308.5029392191,,2107.3960029521,,59.6190719041,,60.9539412902,,-36.1653636975,,-100.3212443311,,298.483,,966.039,,195.886,,28.8116350051,,24.7598777598,,34.5363292663,,15.9879540598,,14.0119763434,,19.6901587302,,264.6281368245,,114.9143673807,
3132water_regimerainfed,3338974,Kar13,KWS Karlsruhe 2013,127526,https://doi.org/10.15454/U6LYU7,EZ48_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,280.6022031051,,290.4800813639,,4269.2308432951,,70.6040729256,,72.4306253211,,-39.9189463885,,-71.689553429,,370.063,,809.6,,196.165,,29.255604133,,23.9098914464,,33.9566636459,,16.2039511494,,13.3826254376,,20.005380117,,,,143.1539678897,
3134water_regimerainfed,3338975,Kar13,KWS Karlsruhe 2013,127528,https://doi.org/10.15454/OAENUW,F04401_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,247.942295028,,319.7053239839,,3399.1560955641,,66.735981504,,65.7735585801,,-42.9952906401,,-62.1880475427,,347.579,,887.19,,166.435,,28.7445691495,,24.5000944134,,33.7039733334,,15.7997170782,,13.7732157885,,19.8703472222,,,,134.6916056007,
3078water_regimerainfed,3338922,Kar13,KWS Karlsruhe 2013,127474,https://doi.org/10.15454/GF4RQE,EP55_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,247.7098840601,,279.5182058663,,3229.6483742656,,66.594364024,,65.388202776,,-42.9952906401,,-56.0618645974,,274.683,,887.19,,166.435,,28.9982460275,,24.5000944134,,33.5650172634,,16.1959775641,,13.7732157885,,19.4698245614,,,,138.5743279905,
3062water_regimerainfed,3338909,Kar13,KWS Karlsruhe 2013,127461,https://doi.org/10.15454/WFCPMD,PB116_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,247.7152282369,,269.14566184,,3388.9093646256,,66.0807791205,,65.7204909814,,-42.9952906401,,-62.1880475427,,347.579,,887.19,,166.435,,28.7445691495,,24.5000944134,,33.7039733334,,15.7997170782,,13.7732157885,,19.8703472222,,,,125.5853332532,
3137water_regimewatered,3339224,Kar13,KWS Karlsruhe 2013,127531,https://doi.org/10.15454/G6TRI1,F04702_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,221.2305239215,,316.8389306542,,2571.9797405482,,64.7860740954,,68.6998097366,,-31.6189517466,,-99.6577172097,,323.431,,844.632,,230.341,,28.920346035,,24.2076404511,,33.9012541364,,15.9810751029,,13.5818645059,,19.871754386,,269.8663523501,,128.2715142317,
3020water_regimewatered,3339114,Kar13,KWS Karlsruhe 2013,127419,https://doi.org/10.15454/F8P1TS,EZ11A_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,269.2012646926,,312.0888930698,,3308.4412048218,,69.3284464104,,69.8912363416,,-30.2974239688,,-99.8235066834,,349.974,,834.106,,192.603,,29.0991200785,,24.0738734306,,33.8213277195,,16.0438938492,,13.5127978392,,19.8759064327,,312.5031001241,,147.2278414885,
3138water_regimewatered,3339225,Kar13,KWS Karlsruhe 2013,127532,https://doi.org/10.15454/LT9EBP,F05101_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,241.9137953159,,320.6563690584,,3510.7638162675,,69.4512437381,,67.6974104077,,-32.1253089066,,-98.2519146825,,272.76,,868.014,,158.695,,28.6521443012,,24.2971437897,,33.7868708417,,15.8891166667,,13.6556111709,,19.5810555556,,294.519767159,,135.7740104308,
3028water_regimerainfed,3338876,Kar13,KWS Karlsruhe 2013,127427,https://doi.org/10.15454/KSZLK9,F838_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,244.9308757621,,286.1480877291,,3982.0816557395,,68.0594999409,,68.010328863,,-42.3291102538,,-68.9714814815,,386.322,,861.695,,179.445,,29.0233167227,,24.3224365922,,34.1128562829,,16.1251005747,,13.6689890957,,19.9056296296,,,,130.3500756486,
3011water_regimewatered,3339105,Kar13,KWS Karlsruhe 2013,127410,https://doi.org/10.15454/ZJPT9Q,F912_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,224.4009511569,,283.2090040052,,3370.8792268606,,64.5911344719,,63.7388870598,,-33.8279689061,,-96.0939186508,,227.053,,919.324,,161.968,,29.0897212918,,24.6284494012,,33.1852620034,,16.4279055556,,13.8308137011,,19.1521666667,,273.3211890539,,141.6351950771,
3255water_regimerainfed,3339093,Kar13,KWS Karlsruhe 2013,127649,https://doi.org/10.15454/MUP3UY,Wf9_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,249.901602103,,350.9455923268,,3406.9115734397,,68.2839069811,,66.5344857548,,-42.9952906401,,-56.0618645974,,272.76,,887.19,,153.95,,28.6521443012,,24.5000944134,,33.5650172634,,15.8891166667,,13.7732157885,,19.4698245614,,,,129.2822460773,
3253water_regimewatered,3339337,Kar13,KWS Karlsruhe 2013,127647,https://doi.org/10.15454/SU486F,W182E_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,227.2477478293,,301.9338666185,,2496.3044078018,,63.1848686306,,60.7783506483,,-36.5969709244,,-96.2200163399,,225.479,,959.72,,141.939,,28.8007976077,,24.7893220433,,34.0613392036,,16.1883738426,,14.0289280404,,19.2173856209,,272.755702465,,132.4446930516,
3251water_regimerainfed,3339089,Kar13,KWS Karlsruhe 2013,127645,https://doi.org/10.15454/HSQIO7,Va26_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,274.0620363176,,313.7991452108,,4162.4740646443,,66.5557946717,,69.0950698947,,-41.5892559663,,-63.7343127633,,323.431,,850.951,,208.993,,28.920346035,,24.1835253241,,33.9012541364,,15.9810751029,,13.569456932,,19.871754386,,,,140.9005029144,
3250water_regimewatered,3339334,Kar13,KWS Karlsruhe 2013,127644,https://doi.org/10.15454/PRT5XO,UH304_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,228.3308691328,,329.4003197022,,2972.4770845428,,63.9070236149,,63.052470727,,-35.0542377031,,-93.9134259259,,183.738,,930.726,,170.933,,28.9886174874,,24.7131255897,,33.2287169397,,16.4651331019,,13.8884789613,,18.9701587302,,261.4895803938,,136.8805382427,
3250water_regimerainfed,3339088,Kar13,KWS Karlsruhe 2013,127644,https://doi.org/10.15454/PRT5XO,UH304_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,244.3104489326,,324.7963358491,,3732.4782551179,,66.2936443722,,63.119535466,,-44.1460427758,,-44.3154965405,,183.738,,930.726,,122.899,,28.9886174874,,24.7131255897,,33.2287169397,,16.4651331019,,13.8884789613,,18.9701587302,,,,141.0452916608,
3248water_regimewatered,3339332,Kar13,KWS Karlsruhe 2013,127642,https://doi.org/10.15454/NEO4EO,UH_S020_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,243.8634086404,,310.3528359443,,2524.6376018626,,68.163615019,,69.125530444,,-31.2200619966,,-99.1248313492,,298.483,,850.951,,196.508,,28.8116350051,,24.1835253241,,33.7935330701,,15.9879540598,,13.569456932,,19.6682777778,,290.060330701,,143.0483326426,
3256water_regimerainfed,3339094,Kar13,KWS Karlsruhe 2013,127650,https://doi.org/10.15454/I2W4OZ,SGI061_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,262.2110975183,,306.6848825106,,4582.6946467025,,66.5276745438,,65.2497324196,,-42.9952906401,,-52.0797822548,,225.479,,893.509,,166.435,,28.8007976077,,24.4728482133,,33.3557420063,,16.1883738426,,13.758673136,,19.1667195767,,,,127.6229330482,
3246water_regimewatered,3339330,Kar13,KWS Karlsruhe 2013,127640,https://doi.org/10.15454/RGRUUB,UH_P148_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,224.8380646151,,323.1412538035,,2569.6189826985,,62.690704127,,63.4327342094,,-35.0542377031,,-95.0840972222,,205.299,,930.726,,197.948,,29.1092281619,,24.7131255897,,33.1631243396,,16.5098090278,,13.8884789613,,19.0155555556,,276.3420384001,,115.3011652775,
3244water_regimerainfed,3339082,Kar13,KWS Karlsruhe 2013,127638,https://doi.org/10.15454/VELLIH,UH_P104_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,249.915155091,,301.286376845,,3326.5960591386,,60.3361958754,,58.3169152381,,-46.4338005744,,-40.0505153343,,205.299,,962.127,,181.774,,29.1092281619,,25.0581122937,,33.7412011001,,16.5098090278,,14.157994006,,18.9535294118,,,,129.473670459,
3241water_regimerainfed,3339079,Kar13,KWS Karlsruhe 2013,127635,https://doi.org/10.15454/RQFY2B,UH_P064_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,259.0106731428,,327.9586360538,,3242.0619385108,,65.548263682,,62.7608599376,,-44.1460427758,,-46.3012713675,,205.299,,930.726,,144.247,,29.1092281619,,24.7131255897,,33.1631243396,,16.5098090278,,13.8884789613,,19.0155555556,,,,125.160311239,
3019water_regimewatered,3339113,Kar13,KWS Karlsruhe 2013,127418,https://doi.org/10.15454/PJSPJG,B100_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,221.6797034441,,303.9709920106,,3352.7270483014,,64.7132130962,,65.0309781226,,-33.8279689061,,-99.4491479925,,298.483,,919.324,,161.968,,28.8116350051,,24.6284494012,,33.4218284315,,15.9879540598,,13.8308137011,,19.53,,273.0702144106,,123.4622252622,
3240water_regimerainfed,3339078,Kar13,KWS Karlsruhe 2013,127634,https://doi.org/10.15454/KENKPI,UH_P060_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,255.1626758507,,323.1314546967,,3046.221968031,,64.1246248018,,62.4219521545,,-44.583812555,,-50.3764126306,,249.711,,925.412,,170.933,,28.8719190863,,24.781101509,,33.5590053229,,16.1646611111,,13.9112799736,,19.4585185185,,,,124.3633423497,
3239water_regimewatered,3339323,Kar13,KWS Karlsruhe 2013,127633,https://doi.org/10.15454/HAMEQC,UH_P024_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,245.2817879965,,303.1478578722,,2807.6956772354,,64.2343989014,,63.6767375805,,-34.2456751582,,-96.0939186508,,227.053,,913.005,,188.654,,29.0897212918,,24.6573411782,,33.1852620034,,16.4279055556,,13.8460947884,,19.1521666667,,300.2191083104,,126.8450581853,
3236water_regimerainfed,3339074,Kar13,KWS Karlsruhe 2013,127630,https://doi.org/10.15454/CXASTH,UH_2500_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,224.4998402399,,261.3693526882,,2601.2439928983,,65.9922987213,,64.2323740774,,-44.0394464843,,-52.2776540711,,249.711,,907.691,,140.62,,28.8719190863,,24.7254754288,,33.3224423946,,16.1646611111,,13.868641474,,19.3393567251,,,,115.9159729558,
3236water_regimewatered,3339320,Kar13,KWS Karlsruhe 2013,127630,https://doi.org/10.15454/CXASTH,UH_2500_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,226.949658356,,251.4687680581,,2164.6190107793,,65.1967077738,,64.1063003198,,-34.6949410387,,-97.0518692565,,249.711,,907.691,,161.968,,28.8719190863,,24.7254754288,,33.3224423946,,16.1646611111,,13.868641474,,19.3393567251,,281.5399423259,,126.3363916887,
3234water_regimewatered,3339318,Kar13,KWS Karlsruhe 2013,127628,https://doi.org/10.15454/XGPNFM,PHZ51_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,260.4292008232,,295.5223755624,,4138.9977557752,,68.0612301699,,68.1824164187,,-31.6189517466,,-99.9442570547,,347.579,,844.632,,196.508,,28.7445691495,,24.2076404511,,33.8998782965,,15.7997170782,,13.5818645059,,19.9901851852,,310.3009025527,,141.3390433612,
3233water_regimewatered,3339317,Kar13,KWS Karlsruhe 2013,127627,https://doi.org/10.15454/TALVXU,PHW65_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,230.8445491011,,311.192477651,,4072.4918471487,,67.9284556844,,66.7710335118,,-32.1253089066,,-101.8703306878,,386.322,,868.014,,179.445,,29.0233167227,,24.2971437897,,34.1128562829,,16.1251005747,,13.6556111709,,19.9056296296,,275.5032709972,,117.737225969,
3043water_regimewatered,3339137,Kar13,KWS Karlsruhe 2013,127442,https://doi.org/10.15454/RPM9FH,F924_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,245.1356999162,,288.1363529302,,3579.2169292025,,66.6984949069,,65.5285130255,,-33.0056751582,,-100.1979232804,,367.668,,893.509,,166.435,,28.9193044534,,24.4728482133,,33.7084277117,,15.9742113095,,13.758673136,,19.816,,287.1042586867,,127.7374448023,
3231water_regimewatered,3339315,Kar13,KWS Karlsruhe 2013,127625,https://doi.org/10.15454/EQYTRS,PHT77_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,220.4680202796,,290.9783009886,,3806.5809297806,,66.4380862806,,67.9063596861,,-32.1253089066,,-99.7382385362,,323.431,,868.014,,191.93,,28.920346035,,24.2971437897,,33.9550934122,,15.9810751029,,13.6556111709,,19.8533333333,,276.1846848212,,128.1981764266,
3230water_regimerainfed,3339068,Kar13,KWS Karlsruhe 2013,127624,https://doi.org/10.15454/YPHNBZ,PHR36_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,249.0505759683,,289.5301691197,,5109.153599143,,68.7102137193,,68.5683464445,,-41.5892559663,,-61.6725971251,,298.483,,850.951,,175.758,,28.8116350051,,24.1835253241,,33.7935330701,,15.9879540598,,13.569456932,,19.6682777778,,,,132.433738527,
3229water_regimewatered,3339313,Kar13,KWS Karlsruhe 2013,127623,https://doi.org/10.15454/RCUMRI,PHK29_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,226.3436488208,,297.9224074521,,3778.7523663822,,66.446970551,,70.6963226827,,-30.2974239688,,-99.5573313492,,323.431,,834.106,,225.838,,28.920346035,,24.0738734306,,33.8265622962,,15.9810751029,,13.5127978392,,19.7691111111,,275.9095648963,,134.0869421883,
3227water_regimewatered,3339311,Kar13,KWS Karlsruhe 2013,127621,https://doi.org/10.15454/Y3D0CI,PHG84_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,254.9096326788,,303.7327274816,,3872.4584532598,,70.2391433234,,70.947273794,,-30.2974239688,,-99.8235066834,,347.579,,834.106,,192.603,,28.7445691495,,24.0738734306,,33.8213277195,,15.7997170782,,13.5127978392,,19.8759064327,,304.0670373912,,140.1348954807,
3018water_regimerainfed,3338866,Kar13,KWS Karlsruhe 2013,127417,https://doi.org/10.15454/TPZTSA,FR19_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,266.0663339986,,314.9032567636,,3638.0268272573,,67.0125222916,,66.7752414619,,-42.3291102538,,-57.9400213675,,274.683,,861.695,,191.93,,28.9982460275,,24.3224365922,,33.7868708417,,16.1959775641,,13.6689890957,,19.5810555556,,,,133.6567121022,
3225water_regimerainfed,3339063,Kar13,KWS Karlsruhe 2013,127619,https://doi.org/10.15454/3PWKJE,PHG71_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,242.0738526517,,326.6965317274,,3484.1332282886,,66.7141026317,,64.3160927043,,-44.0394464843,,-52.2776540711,,249.711,,907.691,,140.62,,28.8719190863,,24.7254754288,,33.3224423946,,16.1646611111,,13.868641474,,19.3393567251,,,,129.7211690227,
3224water_regimerainfed,3339062,Kar13,KWS Karlsruhe 2013,127618,https://doi.org/10.15454/ZMCLMH,PHG50_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,246.2446534311,,295.3354167395,,3678.3223472583,,67.6651689604,,65.2956782641,,-43.4294392011,,-54.1837713675,,249.711,,881.876,,153.95,,28.8719190863,,24.567056131,,33.4945873781,,16.1646611111,,13.7951002068,,19.3452777778,,,,128.4321101064,
3221water_regimewatered,3339305,Kar13,KWS Karlsruhe 2013,127615,https://doi.org/10.15454/9E4IDY,A554_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,221.0911418458,,294.4968443625,,2682.9868029388,,62.0401097224,,61.698250798,,-36.2859262996,,-96.1985339506,,227.053,,947.312,,176.048,,29.0897212918,,24.8532125657,,33.5646141888,,16.4279055556,,14.0028952763,,19.15,,276.1666489072,,122.7689614139,
3220water_regimewatered,3339304,Kar13,KWS Karlsruhe 2013,127614,https://doi.org/10.15454/GWATR4,P465P_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,221.8778220597,,267.017195949,,3358.7875906986,,65.8938593669,,66.087589216,,-33.0056751582,,-98.2571324144,,274.683,,893.509,,166.435,,28.9982460275,,24.4728482133,,33.5650172634,,16.1959775641,,13.758673136,,19.4698245614,,276.1925996809,,124.5807672315,
