observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,water_regime,season,FFLW_D20deg(MIPO:0000024),FFLW_D20deg(MIPO:0000024).date,GN(MIPO:0000017),GN(MIPO:0000017).date,GY_Adj_tha(MIPO:0000018),GY_Adj_tha(MIPO:0000018).date,KW(MIPO:0000012),KW(MIPO:0000012).date,MFLW_D20deg(MIPO:0000025),MFLW_D20deg(MIPO:0000025).date,Psi_Fill(EIPO:0000003),Psi_Fill(EIPO:0000003).date,Psi_Flo(EIPO:0000003),Psi_Flo(EIPO:0000003).date,Ri_Early(EIPO:0000002),Ri_Early(EIPO:0000002).date,Ri_Fill(EIPO:0000002),Ri_Fill(EIPO:0000002).date,Ri_Flo(EIPO:0000002),Ri_Flo(EIPO:0000002).date,Tmax_Early(EIPO:0000005),Tmax_Early(EIPO:0000005).date,Tmax_Fill(EIPO:0000005),Tmax_Fill(EIPO:0000005).date,Tmax_Flo(EIPO:0000005),Tmax_Flo(EIPO:0000005).date,Tnight_Early(EIPO:0000001),Tnight_Early(EIPO:0000001).date,Tnight_Fill(EIPO:0000001),Tnight_Fill(EIPO:0000001).date,Tnight_Flo(EIPO:0000001),Tnight_Flo(EIPO:0000001).date,plant_height(MIPO:0000006),plant_height(MIPO:0000006).date,tassel_height(MIPO:0000014),tassel_height(MIPO:0000014).date
3172water_regimerainfed,3336979,Gai12,Biogemma Gaillac 2012,127566,https://doi.org/10.15454/JWCMJS,LH59_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,151.2246584823,,330.1681252104,,857.6717199646,,68.9584884244,,83.6129349198,,,,,,,,,,,,,,,,,,,,,,,,202.523684999,,99.0690811514,
3170water_regimerainfed,3336977,Gai12,Biogemma Gaillac 2012,127564,https://doi.org/10.15454/LYOFZO,LH123Ht_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,169.6826646285,,298.3918126564,,1107.7596871501,,68.9366391346,,82.6881840906,,,,,,,,,,,,,,,,,,,,,,,,213.263694521,,98.3114466241,
3098water_regimerainfed,3336908,Gai12,Biogemma Gaillac 2012,127492,https://doi.org/10.15454/GEYWPP,EP29_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,154.0896316108,,252.4078617429,,660.5332850067,,57.5102724626,,74.8247576516,,,,,,,,,,,,,,,,,,,,,,,,191.5237140205,,98.1997219659,
3027water_regimewatered,3337089,Gai12,Biogemma Gaillac 2012,127426,https://doi.org/10.15454/3UYP74,B97_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,257.0585280986,,343.0421254793,,4324.401951763,,69.3538226969,,69.0770067853,,-9.6847222222,,-19.84375,,358.108,,941.231,,211.531,,26.8655532639,,25.421133215,,27.7127496772,,18.367671156,,17.0231624589,,18.3051666667,,300.2744398946,,133.4265566937,
3020water_regimerainfed,3336836,Gai12,Biogemma Gaillac 2012,127419,https://doi.org/10.15454/F8P1TS,EZ11A_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,165.6671317405,,290.8447701047,,1257.8780918276,,69.2359544747,,82.9448909657,,,,,,,,,,,,,,,,,,,,,,,,218.2799665688,,100.9474847009,
3147water_regimewatered,3337202,Gai12,Biogemma Gaillac 2012,127541,https://doi.org/10.15454/LBNZ4P,F874_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,226.0601510259,,336.6080858353,,3170.1983858209,,62.9698928144,,63.489591173,,-9.5355392157,,-22.3253205128,,180.558,,1041.109,,257.34,,26.1577021874,,25.4761765009,,26.9363150079,,17.5992213805,,17.0887892359,,17.9003088578,,292.2249014993,,129.9332163783,
3099water_regimewatered,3337155,Gai12,Biogemma Gaillac 2012,127493,https://doi.org/10.15454/2D05EV,NC358_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,255.0593874298,,257.7743508155,,4572.2531878131,,72.5596606718,,70.3083023162,,-9.2629310345,,-19.6723484848,,338.102,,917.38,,181.83,,27.0059872289,,25.2945761976,,27.6183029269,,18.4428974935,,16.9207180145,,18.3801515152,,315.1176038893,,135.4319838989,
3099water_regimerainfed,3336909,Gai12,Biogemma Gaillac 2012,127493,https://doi.org/10.15454/2D05EV,NC358_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,155.9582048487,,285.8320199364,,963.0800455049,,69.5205458409,,84.9103851228,,,,,,,,,,,,,,,,,,,,,,,,200.7674450137,,94.883619395,
3256water_regimerainfed,3337062,Gai12,Biogemma Gaillac 2012,127650,https://doi.org/10.15454/I2W4OZ,SGI061_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,176.0732583498,,306.9511511523,,1857.8964082751,,66.5571218515,,73.3259151412,,,,,,,,,,,,,,,,,,,,,,,,213.777842384,,98.3487694738,
3069water_regimewatered,3337129,Gai12,Biogemma Gaillac 2012,127467,https://doi.org/10.15454/VVTTBY,Lp5_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,235.9257512738,,308.2836309193,,5113.0303534036,,65.5242096767,,64.2316808795,,-9.5997474747,,-22.240530303,,260.476,,1015.171,,232.603,,27.2494496325,,25.4721617023,,27.014947452,,18.5191982323,,17.0952924858,,17.8377134986,,318.0114481303,,121.2498670711,
3100water_regimerainfed,3336910,Gai12,Biogemma Gaillac 2012,127494,https://doi.org/10.15454/Q0HNOG,LH93_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,148.8822663114,,305.7737611457,,1911.8669688828,,72.9321728897,,80.9107014448,,,,,,,,,,,,,,,,,,,,,,,,177.2770807271,,93.9059794395,
3031water_regimerainfed,3336847,Gai12,Biogemma Gaillac 2012,127430,https://doi.org/10.15454/TX6MDP,NC290_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,161.9997889149,,333.6267921341,,456.0740120757,,67.3165507828,,82.9477325068,,,,,,,,,,,,,,,,,,,,,,,,219.189354225,,86.5350537744,
3067water_regimewatered,3337128,Gai12,Biogemma Gaillac 2012,127466,https://doi.org/10.15454/U4PWL3,AS5707_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,239.4251128787,,343.427183277,,4180.1717745455,,69.5794779136,,71.3017122491,,-8.6354166667,,-19.6842105263,,415.639,,895.194,,257.568,,26.5789549665,,25.2610414311,,28.2336845401,,17.9866440265,,16.902988467,,18.971754386,,289.7148880221,,116.9035690253,
3046water_regimewatered,3337108,Gai12,Biogemma Gaillac 2012,127445,https://doi.org/10.15454/HWCPGC,Mo17_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,251.5248631929,,379.6105347624,,4146.5314076539,,70.2905366642,,72.5382500896,,-8.2680041152,,-20.3770576132,,284.523,,873.628,,279.134,,26.6984747302,,25.2155291841,,27.5102884736,,18.0133202394,,16.8808357177,,18.3500505051,,308.5290952491,,125.2554442115,
3101water_regimerainfed,3336911,Gai12,Biogemma Gaillac 2012,127495,https://doi.org/10.15454/MDSCXQ,11430_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,162.128861446,,285.8921726474,,1193.6376284405,,64.0659217502,,70.4405676174,,,,,,,,,,,,,,,,,,,,,,,,207.8932551552,,89.6354212936,
3046water_regimerainfed,3336862,Gai12,Biogemma Gaillac 2012,127445,https://doi.org/10.15454/HWCPGC,Mo17_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,164.9692719663,,355.6836961466,,797.8557919123,,70.2201703487,,83.3012084595,,,,,,,,,,,,,,,,,,,,,,,,215.4919391658,,99.9472139957,
3102water_regimerainfed,3336912,Gai12,Biogemma Gaillac 2012,127496,https://doi.org/10.15454/IGF7DX,A3_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,154.4867002709,,296.9172220761,,756.4398174903,,67.3653771934,,82.4151149255,,,,,,,,,,,,,,,,,,,,,,,,196.2203717558,,90.5982558605,
3026water_regimewatered,3337088,Gai12,Biogemma Gaillac 2012,127425,https://doi.org/10.15454/ZEQFBU,UH250_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,227.8042544787,,297.012798797,,3892.9208055553,,62.6114875393,,62.9166073432,,-9.5355392157,,-23.1685606061,,238.884,,1041.109,,257.34,,26.9159674457,,25.5569499319,,27.1851944551,,18.2112352694,,17.1294248203,,17.9772589532,,277.0909622877,,102.8221611277,
3030water_regimewatered,3337092,Gai12,Biogemma Gaillac 2012,127429,https://doi.org/10.15454/LFK19C,B89_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,236.2629636148,,309.1143564954,,4280.2316104136,,63.0618135682,,65.1579544075,,-9.8841145833,,-21.0133928571,,180.558,,989.124,,309.325,,26.1577021874,,25.5157446615,,26.9658195925,,17.5992213805,,17.1184920576,,17.879215368,,306.3032047191,,111.0900585762,
3021water_regimerainfed,3336837,Gai12,Biogemma Gaillac 2012,127420,https://doi.org/10.15454/GD6TZS,EZ37_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,157.5391066245,,255.2797813203,,1336.4238490031,,69.127854851,,82.7340734595,,,,,,,,,,,,,,,,,,,,,,,,202.3483110697,,105.8429461497,
3103water_regimewatered,3337159,Gai12,Biogemma Gaillac 2012,127497,https://doi.org/10.15454/7OOY7F,A375_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,255.8414778124,,284.8488524565,,4477.4259221091,,65.0423280965,,65.716307674,,-9.8841145833,,-21.2952898551,,264.524,,989.124,,258.65,,26.7374728205,,25.4336037124,,27.095396033,,18.0388325563,,17.0770571731,,17.8752042161,,294.6789166358,,105.7936408755,
3103water_regimerainfed,3336913,Gai12,Biogemma Gaillac 2012,127497,https://doi.org/10.15454/7OOY7F,A375_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,164.5341049251,,280.9953825988,,1385.9990857406,,64.4634510003,,75.7918104798,,,,,,,,,,,,,,,,,,,,,,,,200.239926176,,100.3639099705,
3136water_regimerainfed,3336945,Gai12,Biogemma Gaillac 2012,127530,https://doi.org/10.15454/2BEETM,F04701_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,160.0019412017,,291.9619450856,,1361.0271421474,,65.970968828,,78.7244443493,,,,,,,,,,,,,,,,,,,,,,,,193.8039692725,,100.579579096,
3136water_regimewatered,3337191,Gai12,Biogemma Gaillac 2012,127530,https://doi.org/10.15454/2BEETM,F04701_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,258.1510279112,,341.401670422,,4515.3870587941,,66.4461888867,,68.0854980927,,-9.6847222222,,-19.1534090909,,319.22,,941.231,,288.916,,27.1150701404,,25.421133215,,27.396718559,,18.4739180264,,17.0231624589,,18.1736225895,,300.4988613413,,119.1614109278,
3104water_regimerainfed,3336914,Gai12,Biogemma Gaillac 2012,127498,https://doi.org/10.15454/X4VLZJ,B109_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,162.7906730233,,292.123675034,,617.6264516239,,66.3749892578,,83.2779576096,,,,,,,,,,,,,,,,,,,,,,,,211.2148053947,,95.6427281188,
3009water_regimewatered,3337071,Gai12,Biogemma Gaillac 2012,127408,https://doi.org/10.15454/MN1MDA,B84_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,267.7819171972,,362.9170961413,,4363.4575546371,,67.9238959218,,70.3539854702,,-9.2629310345,,-19.2735507246,,319.22,,917.38,,287.942,,27.1150701404,,25.2945761976,,27.4683693878,,18.4739180264,,16.9207180145,,18.3478129117,,316.9042582549,,140.3222548023,
3131water_regimerainfed,3336941,Gai12,Biogemma Gaillac 2012,127525,https://doi.org/10.15454/3VKPVB,W153R_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,161.4188948568,,256.5785570307,,832.1196157455,,62.5228339195,,70.341822674,,,,,,,,,,,,,,,,,,,,,,,,202.2512372317,,99.6204322292,
3131water_regimewatered,3337187,Gai12,Biogemma Gaillac 2012,127525,https://doi.org/10.15454/3VKPVB,W153R_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,240.8429565956,,346.9942399453,,3368.688777988,,61.9225905928,,62.3049223948,,-9.6726190476,,-22.8881578947,,280.475,,1055.033,,271.49,,27.1868526225,,25.5606824362,,27.2062079301,,18.472430303,,17.1548756557,,17.849984051,,295.9426952598,,116.9760126953,
3105water_regimerainfed,3336915,Gai12,Biogemma Gaillac 2012,127499,https://doi.org/10.15454/3XPQEN,B110_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,152.0333751721,,350.2057724876,,916.3831499628,,72.133838369,,82.7953630215,,,,,,,,,,,,,,,,,,,,,,,,189.8317699325,,97.9882510565,
3130water_regimewatered,3337186,Gai12,Biogemma Gaillac 2012,127524,https://doi.org/10.15454/3Q2V9S,EZ42_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,247.5287501888,,327.884904379,,4540.4279473118,,68.3123984914,,69.2906994029,,-9.2629310345,,-19.2735507246,,315.715,,917.38,,262.882,,27.0758849349,,25.2945761976,,27.4683693878,,18.488430303,,16.9207180145,,18.3478129117,,294.6729114076,,121.5906304761,
3060water_regimerainfed,3336875,Gai12,Biogemma Gaillac 2012,127459,https://doi.org/10.15454/DTTZ23,LH145_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,151.7434367629,,265.6632249317,,1922.5188691989,,64.0341062048,,71.4287560665,,,,,,,,,,,,,,,,,,,,,,,,191.7016828314,,87.9906653189,
3025water_regimewatered,3337087,Gai12,Biogemma Gaillac 2012,127424,https://doi.org/10.15454/EYCTRV,Oh02_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,261.1175073906,,308.8922732247,,4936.7147009958,,71.0351229676,,72.609188973,,-8.2680041152,,-20.3770576132,,280.475,,873.628,,252.495,,27.1868526225,,25.3000192822,,27.5102884736,,18.472430303,,16.9224041749,,18.3500505051,,317.1776544086,,144.2084818472,
3049water_regimewatered,3337110,Gai12,Biogemma Gaillac 2012,127448,https://doi.org/10.15454/FVQLLZ,F7025_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,239.7254500634,,320.7418178416,,3936.7505500558,,63.5489293401,,64.9310135997,,-9.8841145833,,-21.5677083333,,240.226,,989.124,,281.309,,26.6238146278,,25.5157446615,,27.1988765166,,17.9771858586,,17.1184920576,,17.9462373737,,299.8806742268,,111.6156669052,
3127water_regimerainfed,3336937,Gai12,Biogemma Gaillac 2012,127521,https://doi.org/10.15454/EJEGWP,EZ35_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,165.5543696028,,322.3009646326,,812.2236146497,,65.2627536652,,81.1783191898,,,,,,,,,,,,,,,,,,,,,,,,208.4191415157,,101.6152825858,
3126water_regimerainfed,3336936,Gai12,Biogemma Gaillac 2012,127520,https://doi.org/10.15454/TYSFSI,EZ31_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,157.0281379046,,276.080125153,,652.960876936,,67.2242619412,,83.4201876139,,,,,,,,,,,,,,,,,,,,,,,,209.4161425799,,100.4521341524,
3022water_regimerainfed,3336838,Gai12,Biogemma Gaillac 2012,127421,https://doi.org/10.15454/RFTVJ3,F1808_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,165.0319791872,,290.5484367197,,1656.7900437242,,64.8746052319,,72.3176922226,,,,,,,,,,,,,,,,,,,,,,,,215.6138373567,,95.0084121997,
3004water_regimewatered,3337066,Gai12,Biogemma Gaillac 2012,127403,https://doi.org/10.15454/EW2AP2,W64A_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,237.3559908304,,321.8989515075,,4201.5706604159,,66.6504534662,,69.4639151487,,-9.2629310345,,-21.0104166667,,221.343,,917.38,,312.767,,26.7233013355,,25.3779956625,,27.325975712,,18.0620686027,,16.9617715358,,18.2560606061,,293.3407079708,,108.131454462,
3058water_regimewatered,3337119,Gai12,Biogemma Gaillac 2012,127457,https://doi.org/10.15454/OJMQGR,HMV5325_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,261.3668358561,,306.9649840179,,4079.2458405607,,65.3059079953,,64.79966635,,-9.5997474747,,-20.7960526316,,319.22,,1015.171,,232.603,,27.1150701404,,25.5973498716,,27.0941621689,,18.4739180264,,17.1584154292,,17.8305103668,,307.2106802816,,127.7183825865,
3123water_regimewatered,3337179,Gai12,Biogemma Gaillac 2012,127517,https://doi.org/10.15454/NI7BTY,EP72_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,238.67539896,,265.6773048999,,4852.5691100947,,65.6989742457,,70.145722682,,-9.2629310345,,-19.6723484848,,338.102,,917.38,,330.394,,27.0059872289,,25.3779956625,,27.6183029269,,18.4428974935,,16.9617715358,,18.3801515152,,263.4069052505,,105.0431475128,
3026water_regimerainfed,3336842,Gai12,Biogemma Gaillac 2012,127425,https://doi.org/10.15454/ZEQFBU,UH250_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,165.9980725485,,260.2126646763,,1470.8500312821,,63.0088660366,,65.8298740961,,,,,,,,,,,,,,,,,,,,,,,,212.0814766092,,92.1309465321,
3122water_regimewatered,3337178,Gai12,Biogemma Gaillac 2012,127516,https://doi.org/10.15454/I93CVI,EP67_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,242.50407257,,270.2981851471,,4100.4021129411,,64.1533995801,,65.0605473154,,-9.8841145833,,-21.5625,,216.801,,989.124,,281.309,,26.4381619424,,25.5593508606,,26.9323616333,,17.8612525253,,17.1404900272,,17.769539627,,272.0149329527,,136.7464460656,
3050water_regimerainfed,3336865,Gai12,Biogemma Gaillac 2012,127449,https://doi.org/10.15454/X6F0EB,CO109_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,164.5171268956,,294.6924463272,,390.7281311008,,65.4520309159,,84.9254064034,,,,,,,,,,,,,,,,,,,,,,,,215.0836816227,,105.1286805707,
3003water_regimewatered,3337065,Gai12,Biogemma Gaillac 2012,127402,https://doi.org/10.15454/5GN11W,Oh43_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,247.9008994835,,317.8031795005,,4511.2026113352,,67.1172941935,,67.9291328495,,-9.6847222222,,-20.6216666667,,266.106,,941.231,,264.091,,26.605628079,,25.3381821444,,27.2907028414,,17.8436906098,,16.9818724562,,18.1387878788,,302.1632232959,,119.8183294539,
3109water_regimewatered,3337165,Gai12,Biogemma Gaillac 2012,127503,https://doi.org/10.15454/4ES48F,DE811_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,252.3928099844,,324.4005455992,,3806.2769662202,,70.5256950582,,73.5104623083,,-8.1907051282,,-19.1907051282,,319.22,,856.905,,269.218,,27.1150701404,,25.1654288273,,27.6248580336,,18.4739180264,,16.881110137,,18.3080652681,,298.090094889,,115.4960256235,
3055water_regimerainfed,3336870,Gai12,Biogemma Gaillac 2012,127454,https://doi.org/10.15454/CAUHOJ,PHG86_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,157.7409188454,,237.9790690088,,1420.089801443,,71.4331963758,,81.0037704615,,,,,,,,,,,,,,,,,,,,,,,,197.3175026323,,97.9218410952,
3024water_regimewatered,3337086,Gai12,Biogemma Gaillac 2012,127423,https://doi.org/10.15454/M33T8W,LH38_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,240.3746556104,,350.8712054642,,4108.4686395188,,63.8025975399,,65.1532719457,,-9.8841145833,,-21.2952898551,,264.524,,989.124,,281.309,,26.7374728205,,25.5157446615,,27.095396033,,18.0388325563,,17.1184920576,,17.8752042161,,283.5216184794,,108.9673684035,
3118water_regimewatered,3337174,Gai12,Biogemma Gaillac 2012,127512,https://doi.org/10.15454/WY6RQU,EC242C_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,245.5066916142,,310.1935670648,,4249.9819730883,,62.4501673905,,62.6352791782,,-9.5355392157,,-21.6688596491,,301.774,,1041.109,,257.34,,27.1407436626,,25.6000333227,,27.127832617,,18.4756747475,,17.1510470721,,17.9315629984,,290.848270616,,92.2722635909,
3117water_regimerainfed,3336927,Gai12,Biogemma Gaillac 2012,127511,https://doi.org/10.15454/LQ4CSH,EC175_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,165.4530019464,,259.1293161872,,413.1064325641,,64.3231731541,,76.444348859,,,,,,,,,,,,,,,,,,,,,,,,219.9526539672,,102.1116780052,
3111water_regimewatered,3337167,Gai12,Biogemma Gaillac 2012,127505,https://doi.org/10.15454/WUYS9V,DKFAPW_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,246.8252372188,,311.2022492787,,4437.9255421093,,64.0838253477,,65.1983773201,,-9.8841145833,,-21.3935185185,,201.204,,989.124,,281.309,,26.4446530138,,25.4336037124,,26.9082880997,,17.8213047138,,17.0770571731,,17.8084455668,,278.9815340374,,123.9219871789,
3111water_regimerainfed,3336921,Gai12,Biogemma Gaillac 2012,127505,https://doi.org/10.15454/WUYS9V,DKFAPW_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,156.7166672609,,290.1871486303,,1458.6495537739,,63.970411867,,75.2698100964,,,,,,,,,,,,,,,,,,,,,,,,208.3122111995,,102.1662875606,
3010water_regimerainfed,3336826,Gai12,Biogemma Gaillac 2012,127409,https://doi.org/10.15454/WBSYN7,F894_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,151.8893238918,,315.3900567905,,604.4806814522,,68.1420505187,,82.509208713,,,,,,,,,,,,,,,,,,,,,,,,205.7230553017,,97.3231461448,
3113water_regimerainfed,3336923,Gai12,Biogemma Gaillac 2012,127507,https://doi.org/10.15454/KN2JI5,DKMBST_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,148.4822159219,,324.9961540608,,1555.675310297,,69.7737961978,,81.7641700045,,,,,,,,,,,,,,,,,,,,,,,,183.4418314986,,96.2067101968,
3112water_regimewatered,3337168,Gai12,Biogemma Gaillac 2012,127506,https://doi.org/10.15454/JHDBU3,DKIBO2_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,252.5206188455,,283.9645673113,,4606.566933343,,62.1237793366,,63.1066660445,,-9.5355392157,,-23.1612318841,,222.925,,1041.109,,257.34,,26.5814758741,,25.5569499319,,27.0569744197,,17.8503858586,,17.1294248203,,17.8886824769,,301.5038915583,,119.0161788561,
3112water_regimerainfed,3336922,Gai12,Biogemma Gaillac 2012,127506,https://doi.org/10.15454/JHDBU3,DKIBO2_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,174.1398328411,,297.2359321931,,1824.4878041969,,62.4237666391,,65.7141269099,,,,,,,,,,,,,,,,,,,,,,,,228.5465372438,,96.542586564,
3113water_regimewatered,3337169,Gai12,Biogemma Gaillac 2012,127507,https://doi.org/10.15454/KN2JI5,DKMBST_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,261.9563740693,,388.518887169,,4455.0822103828,,69.6084830582,,69.3728511289,,-9.2629310345,,-19.2735507246,,319.22,,917.38,,235.382,,27.1150701404,,25.2945761976,,27.4683693878,,18.4739180264,,16.9207180145,,18.3478129117,,298.2937288474,,114.7491142325,
3114water_regimewatered,3337170,Gai12,Biogemma Gaillac 2012,127508,https://doi.org/10.15454/TB90FE,EC140_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,246.8840708346,,290.0391885572,,4373.0716909961,,63.9599192603,,63.3949631144,,-9.5355392157,,-21.5393518519,,319.22,,1041.109,,229.324,,27.1150701404,,25.4761765009,,27.1641993131,,18.4739180264,,17.0887892359,,17.9038720539,,284.6120630541,,117.4618665353,
3024water_regimerainfed,3336840,Gai12,Biogemma Gaillac 2012,127423,https://doi.org/10.15454/M33T8W,LH38_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,161.6890810699,,234.706889771,,1658.3687928735,,66.6811615913,,80.1376435134,,,,,,,,,,,,,,,,,,,,,,,,195.2753671466,,95.1290104995,
3115water_regimewatered,3337171,Gai12,Biogemma Gaillac 2012,127509,https://doi.org/10.15454/HPRD42,EC151_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,235.9144398871,,284.9158442266,,4363.7789470159,,65.2072953374,,66.1006058953,,-9.8841145833,,-20.8014705882,,378.231,,989.124,,258.65,,26.7875486707,,25.5157446615,,27.5138964529,,18.3034324729,,17.1184920576,,17.9384313725,,273.1318231317,,110.2000735117,
3116water_regimewatered,3337172,Gai12,Biogemma Gaillac 2012,127510,https://doi.org/10.15454/I2LIRO,EC169_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,233.0299498275,,276.7965781712,,4680.2386588243,,66.4556961673,,67.2106500544,,-9.9206989247,,-19.4715909091,,301.774,,963.435,,266.712,,27.1407436626,,25.4644615555,,27.2751668129,,18.4756747475,,17.0439396396,,18.1563498623,,276.6495965384,,111.510077452,
3023water_regimewatered,3337085,Gai12,Biogemma Gaillac 2012,127422,https://doi.org/10.15454/KUZQQB,Pa405_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,230.7999318512,,273.8839793137,,4172.8484010835,,64.4587047371,,66.4811149434,,-9.9206989247,,-19.4715909091,,301.774,,963.435,,306.998,,27.1407436626,,25.5079774381,,27.2751668129,,18.4756747475,,17.0653193217,,18.1563498623,,286.1959668244,,120.7726647335,
3117water_regimewatered,3337173,Gai12,Biogemma Gaillac 2012,127511,https://doi.org/10.15454/LQ4CSH,EC175_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,265.7939496766,,321.7782875239,,3057.6086184103,,63.7942798164,,65.5643056612,,-9.8841145833,,-21.2952898551,,263.182,,989.124,,281.309,,27.0224858534,,25.5157446615,,27.095396033,,18.2659858586,,17.1184920576,,17.8752042161,,310.7828473561,,124.9049882446,
3118water_regimerainfed,3336928,Gai12,Biogemma Gaillac 2012,127512,https://doi.org/10.15454/WY6RQU,EC242C_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,161.8142649789,,286.8556100011,,1907.5923427871,,63.4358520038,,74.2653485879,,,,,,,,,,,,,,,,,,,,,,,,201.0324683314,,92.9227757525,
3119water_regimewatered,3337175,Gai12,Biogemma Gaillac 2012,127513,https://doi.org/10.15454/7R7CML,EC334_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,237.5504241197,,328.0890632912,,3552.7721160272,,65.2276276575,,70.5203979232,,-9.2629310345,,-21.0104166667,,221.343,,917.38,,330.394,,26.7233013355,,25.2945761976,,27.325975712,,18.0620686027,,16.9207180145,,18.2560606061,,290.7893514643,,100.7568878937,
3120water_regimewatered,3337176,Gai12,Biogemma Gaillac 2012,127514,https://doi.org/10.15454/NC19EQ,EA1027_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,253.2936362535,,338.0320827209,,3903.0477849127,,69.0279924595,,67.8904536149,,-9.6847222222,,-19.1534090909,,319.22,,941.231,,239.031,,27.1150701404,,25.421133215,,27.396718559,,18.4739180264,,17.0231624589,,18.1736225895,,292.9046474818,,123.6634662457,
3121water_regimewatered,3337177,Gai12,Biogemma Gaillac 2012,127515,https://doi.org/10.15454/BUYPKE,EP2008-22_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,245.1752047249,,332.8919776532,,3986.6245206921,,64.6224000968,,64.4803054953,,-9.5997474747,,-22.1971153846,,202.469,,1015.171,,255.262,,26.2521608958,,25.4721617023,,26.8330197646,,17.6868525253,,17.0952924858,,17.7741550117,,284.0718110971,,122.50823099,
3011water_regimerainfed,3336827,Gai12,Biogemma Gaillac 2012,127410,https://doi.org/10.15454/ZJPT9Q,F912_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,152.2325113678,,278.2493793893,,1227.1528148519,,67.9727304252,,78.2789578853,,,,,,,,,,,,,,,,,,,,,,,,188.9675346445,,94.351449241,
